User_ID,News_ID,label,Category,SubCategory
U543986,N62235,0,sports,baseball_mlb
U137469,N76665,0,lifestyle,lifestyleroyals
U345792,N96805,0,sports,basketball_nba
U359579,N109852,0,news,newsgoodnews
U119077,N26368,0,news,newscrime
U233170,N87159,0,lifestyle,lifestylecelebstyle
U524546,N84430,0,finance,finance-retirement
U524363,N71593,0,lifestyle,lifestyleroyals
U168788,N89651,0,sports,basketball_nba
U129153,N64785,0,lifestyle,lifestyleroyals
U693423,N104054,0,news,newscrime
U463760,N20250,0,lifestyle,lifestyledidyouknow
U42653,N18478,0,sports,football_ncaa
U179287,N64785,0,lifestyle,lifestyleroyals
U193552,N54368,0,news,newsus
U507856,N71090,0,news,newsus
U481166,N56850,0,finance,finance-real-estate
U613952,N117376,0,finance,finance-companies
U626768,N72628,1,news,newscrime
U263214,N21356,0,news,newscrime
U152156,N109958,0,finance,finance-companies
U9992,N31323,0,lifestyle,lifestylebuzz
U527262,N20990,0,news,newsworld
U161754,N88891,0,lifestyle,lifestylebuzz
U146987,N94594,0,lifestyle,lifestylebuzz
U284504,N20250,0,lifestyle,lifestyledidyouknow
U330163,N27460,0,finance,markets
U333214,N100441,0,news,newsus
U453716,N93154,0,sports,football_nfl
U387422,N55725,1,news,newsworld
U223097,N51163,0,lifestyle,lifestylebuzz
U343667,N111550,0,news,newsworld
U165103,N45129,0,sports,basketball_ncaa
U532448,N32154,0,news,newsus
U740481,N28861,0,finance,finance-companies
U467374,N90968,0,sports,baseball_mlb
U546377,N59619,0,news,newsus
U37382,N59659,0,sports,football_nfl
U496892,N52920,0,news,newscrime
U85362,N96373,0,lifestyle,shop-holidays
U259561,N4612,0,sports,football_ncaa
U739704,N46641,0,sports,more_sports
U154984,N87227,0,finance,finance-real-estate
U331295,N52920,0,news,newscrime
U700289,N119999,1,lifestyle,voices
U296627,N82082,0,news,newsus
U223290,N17616,0,finance,finance-savemoney
U486240,N75145,0,news,newsscienceandtechnology
U344114,N94572,0,news,newsus
U700343,N74682,0,lifestyle,lifestylediy
U462477,N54468,0,news,newsworld
U170487,N126252,0,finance,finance-companies
U438428,N88083,0,news,newsus
U199649,N54239,0,news,newspolitics
U328545,N71673,0,sports,football_nfl
U349453,N7428,0,lifestyle,lifestylebeauty
U283211,N8491,0,news,newsgoodnews
U608480,N24823,0,sports,football_ncaa
U555003,N6982,0,news,newscrime
U86445,N99846,0,finance,finance-real-estate
U550898,N46399,0,news,newspolitics
U644376,N110447,0,finance,markets
U582597,N22999,0,news,newsscienceandtechnology
U576058,N64785,0,lifestyle,lifestyleroyals
U290016,N127572,0,finance,personalfinance
U53788,N29160,0,sports,football_nfl
U212451,N23897,0,sports,football_nfl
U648217,N46329,0,sports,football_nfl
U65748,N90184,0,finance,markets
U399051,N92459,0,news,newspolitics
U197389,N120089,0,lifestyle,shop-holidays
U738693,N105407,0,news,newsus
U400052,N58198,0,sports,icehockey_nhl
U53906,N27738,0,sports,basketball_nba
U597447,N34971,0,finance,finance-real-estate
U343762,N18356,0,finance,finance-companies
U519022,N69938,1,lifestyle,lifestyleroyals
U483329,N60135,0,sports,football_nfl
U177439,N90184,0,finance,markets
U211957,N62788,0,lifestyle,lifestylehomeandgarden
U610084,N59935,0,lifestyle,lifestyleroyals
U333393,N109344,0,news,newsworld
U55115,N45861,0,sports,football_nfl_videos
U400128,N75494,0,finance,finance-companies
U233863,N105407,1,news,newsus
U73871,N32792,0,news,elections-2020-us
U471870,N100602,0,news,newsworld
U194961,N55544,0,finance,markets
U594709,N94999,0,news,newsus
U159545,N102846,1,sports,football_nfl
U82018,N49791,0,news,newsworld
U106282,N5405,0,news,newsworld
U98167,N94421,0,news,newscrime
U673156,N85986,0,news,newsus
U45724,N40412,0,news,newspolitics
U536686,N117974,0,news,newsus
U50782,N70822,0,news,causes-military-appreciation
U365131,N123362,0,lifestyle,lifestyleroyals
U9564,N87192,1,finance,finance-companies
U585566,N67747,0,news,newspolitics
U520581,N71041,0,news,newspolitics
U292611,N26368,0,news,newscrime
U426225,N29525,0,news,newsus
U110822,N124677,0,lifestyle,lifestylebuzz
U360972,N14612,0,news,newsus
U161308,N62788,0,lifestyle,lifestylehomeandgarden
U357217,N48841,0,sports,basketball_nba
U301103,N55935,0,sports,football_nfl
U42258,N63391,0,finance,finance-real-estate
U34407,N107542,0,news,newsus
U146456,N17488,0,news,newsworld
U674928,N91731,0,sports,basketball_ncaa
U441277,N125196,0,finance,finance-retirement
U608380,N28421,0,sports,football_nfl
U120933,N32209,0,news,newsworld
U145288,N114054,0,news,newspolitics
U724323,N116564,0,news,newsus
U179928,N127134,0,news,elections-2020-us
U383445,N12681,0,finance,finance-real-estate
U684458,N127648,0,news,newsworld
U559720,N103953,0,sports,football_ncaa
U355225,N18356,0,finance,finance-companies
U589898,N112662,0,sports,football_nfl
U489305,N130174,0,finance,finance-real-estate
U4268,N18508,0,sports,football_nfl
U688266,N78557,0,sports,football_ncaa
U535076,N109642,0,news,newsphotos
U92587,N60370,0,news,newspolitics
U207467,N37544,0,finance,markets
U561426,N17488,0,news,newsworld
U325227,N119430,0,sports,football_ncaa
U104956,N122640,0,sports,football_nfl
U448951,N79372,0,news,causes-disaster-relief
U708483,N30119,0,news,newsus
U300394,N89764,0,sports,football_nfl
U304035,N112050,0,news,newspolitics
U666776,N24668,0,lifestyle,lifestyleroyals
U435372,N122924,0,lifestyle,lifestyledidyouknow
U510818,N76665,0,lifestyle,lifestyleroyals
U675308,N37658,0,finance,finance-companies
U679477,N81936,0,sports,basketball_ncaa
U316526,N70552,0,finance,finance-companies
U204740,N107356,0,news,newscrime
U164259,N84591,0,news,newscrime
U197520,N36428,0,news,newscrime
U659718,N18190,1,lifestyle,shop-holidays
U332125,N57701,0,finance,finance-top-stocks
U27628,N27460,0,finance,markets
U644963,N15781,0,news,newscrime
U178037,N52856,0,news,newspolitics
U210909,N110667,0,news,newsworld
U250966,N95525,0,lifestyle,shop-holidays
U343401,N18539,0,news,newscrime
U407551,N73966,0,news,elections-2020-us
U416475,N74869,0,news,newsus
U523156,N52079,0,news,newsus
U39725,N34009,0,news,newscrime
U231278,N33461,0,news,newspolitics
U29691,N105956,0,news,newscrime
U156317,N13279,1,lifestyle,voices
U573027,N33967,0,news,newspolitics
U119864,N17928,0,finance,financenews
U681551,N102458,0,lifestyle,shop-holidays
U394114,N112124,0,finance,markets
U293035,N121715,0,news,newsworld
U506285,N26452,0,news,elections-2020-us
U160056,N22597,0,lifestyle,lifestylefashion
U508622,N43628,0,news,newscrime
U245943,N34449,0,news,newsus
U137394,N49692,0,news,newsscienceandtechnology
U510589,N29544,0,finance,finance-companies
U608395,N62595,0,news,newscrime
U250315,N105407,0,news,newsus
U188468,N99177,0,lifestyle,lifestyleroyals
U493247,N123234,0,sports,football_nfl
U371749,N97946,0,news,newsus
U21794,N31766,0,news,newsworld
U487364,N54239,0,news,newspolitics
U524427,N13279,1,lifestyle,voices
U659915,N120208,0,news,newsworld
U443157,N59654,0,sports,basketball_ncaa
U89455,N80281,0,news,newsworld
U202518,N40108,0,news,newsscienceandtechnology
U87549,N95525,0,lifestyle,shop-holidays
U499378,N117183,0,news,newsgoodnews
U469858,N79581,0,news,newspolitics
U619115,N129739,0,news,newsus
U93423,N21018,1,news,newsus
U708151,N11296,0,lifestyle,lifestylebuzz
U149398,N103953,1,sports,football_ncaa
U83838,N121267,0,lifestyle,lifestyleroyals
U227886,N112050,0,news,newspolitics
U377829,N18405,0,news,newsgoodnews
U73931,N43555,0,news,newsscienceandtechnology
U603334,N124677,0,lifestyle,lifestylebuzz
U265929,N35694,0,lifestyle,causes
U125977,N79044,0,finance,finance-insurance
U518442,N122819,0,lifestyle,lifestylebuzz
U60347,N80770,0,news,newsus
U420706,N47548,0,sports,football_nfl_videos
U624194,N80790,0,news,newsworld
U523897,N45862,0,news,newsus
U602883,N46818,0,lifestyle,lifestylehomeandgarden
U124371,N46262,0,news,newsworld
U328695,N95525,0,lifestyle,shop-holidays
U599000,N30899,0,news,newsus
U597086,N40625,0,sports,football_nfl
U464385,N95605,0,news,newsus
U552235,N64957,0,news,newsus
U375556,N74875,0,news,newscrime
U437993,N94850,0,sports,football_nfl
U534132,N82719,0,news,newsus
U532379,N58541,0,sports,football_nfl
U612233,N43533,0,news,newsscienceandtechnology
U428815,N52079,0,news,newsus
U524344,N7937,0,finance,finance-companies
U291800,N19858,0,lifestyle,lifestyleparenting
U543296,N81936,0,sports,basketball_ncaa
U543133,N99177,0,lifestyle,lifestyleroyals
U153229,N49283,1,news,newspolitics
U730921,N69938,0,lifestyle,lifestyleroyals
U226676,N69772,0,news,newspolitics
U338290,N83491,0,news,newsworld
U143136,N106875,0,news,newscrime
U508062,N31094,0,news,newspolitics
U321273,N91716,0,news,newspolitics
U294198,N60903,0,news,newsus
U288984,N77225,0,news,newsphotos
U463444,N79627,0,news,newsworld
U658219,N108405,0,lifestyle,lifestylehomeandgarden
U475233,N27478,1,sports,football_nfl_videos
U492400,N37544,0,finance,markets
U166833,N37441,0,news,newsus
U586026,N3239,0,lifestyle,lifestylehomeandgarden
U438971,N54797,0,finance,finance-real-estate
U245285,N50011,0,sports,baseball_mlb
U677924,N95301,0,news,newspolitics
U510264,N91238,0,finance,finance-companies
U323599,N100395,0,news,newspolitics
U458834,N45626,0,finance,personalfinance
U625725,N54239,0,news,newspolitics
U589992,N100073,0,lifestyle,lifestyleroyals
U133911,N101233,0,news,newsus
U173718,N27097,0,news,newscrime
U689227,N87267,0,sports,football_nfl
U436238,N59303,0,finance,finance-companies
U63804,N12966,0,finance,finance-companies
U121032,N99177,0,lifestyle,lifestyleroyals
U64918,N34172,1,sports,baseball_mlb
U696703,N31760,0,news,newsworld
U504318,N18539,0,news,newscrime
U411791,N112124,0,finance,markets
U271347,N59935,0,lifestyle,lifestyleroyals
U549165,N56603,0,news,newscrime
U41521,N28422,0,news,newsopinion
U29247,N3239,0,lifestyle,lifestylehomeandgarden
U474211,N29160,0,sports,football_nfl
U35652,N33144,0,finance,finance-retirement
U609594,N4408,0,news,newsus
U227269,N47925,0,news,newscrime
U97990,N70063,0,news,newsworld
U648439,N29160,1,sports,football_nfl
U330198,N125974,0,news,newsus
U151778,N109703,0,finance,finance-companies
U675043,N95525,0,lifestyle,shop-holidays
U716656,N98252,0,news,newsus
U656520,N29481,0,news,newsus
U15963,N65658,0,news,newsus
U715494,N54368,1,news,newsus
U443223,N53859,0,lifestyle,voices
U36626,N67358,0,lifestyle,shop-holidays
U312126,N37658,1,finance,finance-companies
U28338,N62203,0,sports,sports_news
U234832,N18405,0,news,newsgoodnews
U703563,N88148,0,lifestyle,lifestylehomeandgarden
U201027,N48784,0,finance,finance-companies
U696579,N100073,0,lifestyle,lifestyleroyals
U255563,N4858,0,lifestyle,lifestylebuzz
U481159,N30899,0,news,newsus
U696785,N112819,0,news,elections-2020-us
U80427,N105407,0,news,newsus
U498195,N80921,0,news,newsworld
U486006,N72609,0,lifestyle,lifestylecelebstyle
U209829,N47231,0,lifestyle,lifestylehomeandgarden
U600211,N10516,0,finance,finance-real-estate
U289644,N50080,0,finance,finance-real-estate
U436751,N53474,0,news,elections-2020-us
U298251,N105478,0,sports,football_nfl
U182629,N66780,0,finance,finance-retirement
U39812,N29016,0,news,newsus
U43912,N22796,0,news,indepth
U583728,N115445,0,lifestyle,lifestylebuzz
U483682,N58641,0,news,newscrime
U29834,N120089,0,lifestyle,shop-holidays
U70625,N110629,0,sports,football_nfl
U193492,N108805,0,news,newsgoodnews
U24606,N12483,0,finance,finance-career-education
U472627,N75789,0,news,newsworld
U503672,N287,0,news,newsus
U320297,N22796,0,news,indepth
U537456,N20964,0,lifestyle,lifestylebuzz
U75140,N20223,0,finance,finance-real-estate
U286745,N122005,0,sports,baseball_mlb
U57719,N18999,0,lifestyle,lifestyleweddings
U506696,N46415,0,news,newsworld
U432811,N15239,0,sports,football_nfl
U413465,N53474,0,news,elections-2020-us
U315487,N17488,0,news,newsworld
U57557,N34199,0,finance,finance-retirement
U375623,N117695,0,lifestyle,lifestyleroyals
U675869,N117695,0,lifestyle,lifestyleroyals
U591615,N32154,0,news,newsus
U330214,N86444,0,news,newspolitics
U576000,N48718,0,news,newspolitics
U276925,N53474,1,news,elections-2020-us
U257108,N67264,0,sports,football_nfl
U162666,N52813,0,news,newsgoodnews
U595561,N30206,0,lifestyle,lifestylebuzz
U292872,N84430,0,finance,finance-retirement
U245921,N36861,0,finance,personalfinance
U317866,N351,0,finance,finance-savemoney
U414315,N59935,0,lifestyle,lifestyleroyals
U672571,N6688,0,sports,football_ncaa
U246044,N107521,0,lifestyle,lifestylebuzz
U15578,N112124,0,finance,markets
U364211,N110341,0,news,newsus
U128768,N51320,0,finance,markets
U543356,N110303,0,finance,finance-companies
U666299,N82573,0,finance,markets
U544100,N102458,0,lifestyle,shop-holidays
U310398,N76539,0,finance,finance-real-estate
U651714,N74550,1,news,newscrime
U295384,N4378,0,sports,basketball_nba
U193893,N127161,0,news,newsopinion
U582747,N116118,0,finance,markets
U379478,N31879,0,news,newspolitics
U297570,N51163,0,lifestyle,lifestylebuzz
U322376,N84137,0,lifestyle,lifestylepetsanimals
U577883,N124677,0,lifestyle,lifestylebuzz
U492237,N69938,0,lifestyle,lifestyleroyals
U310089,N108379,0,news,newsworld
U303343,N27097,0,news,newscrime
U330100,N14848,0,news,newsus
U589740,N22752,0,finance,finance-taxes
U593125,N47925,1,news,newscrime
U226019,N76665,0,lifestyle,lifestyleroyals
U491641,N62595,0,news,newscrime
U226210,N127572,0,finance,personalfinance
U225191,N95541,0,sports,football_nfl
U395907,N92441,0,news,newsopinion
U57602,N58592,0,lifestyle,lifestylehomeandgarden
U242383,N85452,0,lifestyle,lifestylebuzz
U47709,N46798,0,news,newsworld
U517680,N33443,0,news,newspolitics
U669293,N110947,0,news,elections-2020-us
U564415,N58641,0,news,newscrime
U24877,N69938,0,lifestyle,lifestyleroyals
U372804,N123234,0,sports,football_nfl
U680793,N29160,0,sports,football_nfl
U446018,N7907,0,news,newscrime
U325718,N32209,0,news,newsworld
U5117,N1767,0,news,newspolitics
U676934,N18539,0,news,newscrime
U550326,N33078,0,news,newsus
U143155,N112091,0,lifestyle,shop-holidays
U559078,N109642,0,news,newsphotos
U46609,N69938,0,lifestyle,lifestyleroyals
U518950,N56491,0,news,newsus
U263514,N69915,0,news,newsoffbeat
U306575,N12453,0,lifestyle,lifestylehomeandgarden
U431356,N6725,0,news,newspolitics
U571034,N18478,0,sports,football_ncaa
U444311,N23331,0,sports,icehockey_nhl
U33697,N48784,0,finance,finance-companies
U191994,N17053,0,news,newsworld
U455227,N95525,0,lifestyle,shop-holidays
U170818,N31760,0,news,newsworld
U651401,N29016,0,news,newsus
U67451,N95525,0,lifestyle,shop-holidays
U276376,N112641,0,lifestyle,voices
U675175,N120612,0,lifestyle,voices
U367274,N59231,0,finance,markets
U506308,N37929,0,news,newspolitics
U534056,N54441,0,sports,basketball_ncaa
U312714,N110473,1,sports,football_ncaa
U9945,N24516,0,finance,finance-real-estate
U641249,N80621,0,news,newscrime
U563834,N46229,0,lifestyle,lifestylehomeandgarden
U403366,N14612,0,news,newsus
U704131,N115958,0,lifestyle,voices
U456402,N27097,0,news,newscrime
U555981,N69938,0,lifestyle,lifestyleroyals
U355391,N117183,0,news,newsgoodnews
U608006,N118883,0,news,newsus
U278869,N79205,0,sports,basketball_nba
U492702,N20990,0,news,newsworld
U308574,N78699,0,news,newspolitics
U635726,N24969,0,sports,football_nfl
U41813,N49086,0,sports,more_sports
U139908,N12730,0,news,newsus
U218774,N128367,0,news,newsus
U601585,N123683,0,lifestyle,lifestyleroyals
U109976,N63043,0,news,newspolitics
U699753,N123151,0,news,newsworld
U641268,N119838,0,sports,football_nfl
U85179,N1341,0,finance,personalfinance
U638698,N83282,0,sports,football_ncaa
U223390,N109802,0,news,newscrime
U342700,N85420,0,news,newsus
U126,N122706,0,news,newsworld
U258967,N21018,0,news,newsus
U559727,N6982,0,news,newscrime
U626732,N18190,0,lifestyle,shop-holidays
U596938,N96805,0,sports,basketball_nba
U603741,N110048,0,news,newsworld
U381133,N111409,0,sports,basketball_ncaa
U465309,N32209,0,news,newsworld
U305277,N110925,0,news,newsus
U189058,N42187,0,finance,markets
U672180,N56449,0,lifestyle,lifestylecareer
U599128,N58102,0,news,newsworld
U476406,N94180,0,news,newscrime
U690425,N34044,0,sports,golf
U700514,N7025,0,finance,finance-real-estate
U687638,N117376,0,finance,finance-companies
U63034,N24516,0,finance,finance-real-estate
U498877,N112819,0,news,elections-2020-us
U518828,N58198,0,sports,icehockey_nhl
U670322,N65996,0,news,newsus
U76985,N60135,0,sports,football_nfl
U602789,N70822,0,news,causes-military-appreciation
U218545,N27738,0,sports,basketball_nba
U141655,N100343,0,sports,basketball_nba
U156347,N52079,0,news,newsus
U545502,N117260,0,finance,finance-career
U388134,N70822,0,news,causes-military-appreciation
U263940,N19858,0,lifestyle,lifestyleparenting
U584137,N46262,0,news,newsworld
U490073,N110485,1,news,newspolitics
U579719,N37805,0,lifestyle,lifestylebuzz
U139108,N59935,0,lifestyle,lifestyleroyals
U694868,N91731,0,sports,basketball_ncaa
U361633,N8767,0,news,newspolitics
U260338,N49283,0,news,newspolitics
U88652,N76665,0,lifestyle,lifestyleroyals
U6333,N44244,0,news,newspolitics
U192979,N110925,0,news,newsus
U134464,N87267,0,sports,football_nfl
U361575,N85664,0,news,newsscienceandtechnology
U212973,N31323,0,lifestyle,lifestylebuzz
U677875,N100396,0,sports,football_nfl
U572866,N84706,0,finance,personalfinance
U680079,N80577,0,news,newspolitics
U78717,N41101,0,sports,football_nfl
U314496,N111291,0,lifestyle,lifestylebuzz
U562549,N118880,0,news,newspolitics
U45506,N102846,1,sports,football_nfl
U706499,N12613,0,finance,markets
U243784,N60903,0,news,newsus
U256638,N110341,0,news,newsus
U318980,N18356,0,finance,finance-companies
U365269,N95525,0,lifestyle,shop-holidays
U189351,N58059,0,news,newsworld
U262858,N99362,0,news,newsus
U362305,N64785,0,lifestyle,lifestyleroyals
U601865,N107637,0,sports,football_nfl
U719811,N16433,1,news,newscrime
U704590,N12368,0,sports,baseball_mlb
U423274,N92077,0,finance,finance-billstopay
U593229,N35304,0,finance,finance-taxes
U494730,N89764,0,sports,football_nfl
U148298,N59935,0,lifestyle,lifestyleroyals
U289827,N76721,0,lifestyle,awardstyle
U641873,N106702,1,finance,personalfinance
U200893,N40412,0,news,newspolitics
U229187,N114227,1,finance,finance-companies
U546833,N41956,0,lifestyle,lifestyleparenting
U99437,N59935,0,lifestyle,lifestyleroyals
U147440,N116357,0,finance,markets
U196800,N64744,0,sports,football_nfl
U109403,N51307,0,news,newsworld
U34932,N12730,0,news,newsus
U206461,N40233,0,finance,finance-retirement
U97064,N84574,0,sports,football_nfl_videos
U239026,N32209,0,news,newsworld
U693448,N102976,0,finance,finance-real-estate
U695418,N38678,0,sports,soccer
U5283,N78343,0,news,elections-2020-us
U525972,N95525,0,lifestyle,shop-holidays
U644761,N64730,0,news,newscrime
U349487,N55725,0,news,newsworld
U291792,N18508,0,sports,football_nfl
U155022,N80719,0,news,newsus
U686504,N108805,0,news,newsgoodnews
U86830,N65658,0,news,newsus
U329490,N102458,0,lifestyle,shop-holidays
U64598,N62800,0,finance,finance-real-estate
U290691,N7299,0,lifestyle,lifestyleroyals
U77892,N37658,0,finance,finance-companies
U597230,N51163,0,lifestyle,lifestylebuzz
U309806,N32286,0,finance,finance-saving-investing
U268107,N102458,0,lifestyle,shop-holidays
U85813,N2750,0,news,newsus
U178382,N16244,0,news,newsus
U311343,N127134,0,news,elections-2020-us
U685362,N83010,0,lifestyle,lifestyleroyals
U66127,N53474,0,news,elections-2020-us
U630117,N53369,0,finance,finance-top-stocks
U106994,N95605,0,news,newsus
U121497,N26368,0,news,newscrime
U45078,N98252,0,news,newsus
U435333,N50244,0,lifestyle,lifestyleroyals
U748445,N46641,0,sports,more_sports
U349801,N29160,0,sports,football_nfl
U122397,N94421,0,news,newscrime
U234585,N26368,0,news,newscrime
U172687,N1444,0,news,newsus
U737577,N46295,0,finance,finance-real-estate
U36627,N122245,0,news,newscrime
U286117,N110572,0,finance,markets
U421408,N58198,1,sports,icehockey_nhl
U304167,N18190,0,lifestyle,shop-holidays
U271391,N53474,0,news,elections-2020-us
U203550,N111929,0,sports,baseball_mlb
U150632,N28837,0,news,newscrime
U129922,N9471,0,news,newsus
U188370,N36126,0,sports,football_ncaa
U176920,N75618,0,news,newscrime
U9978,N38152,0,news,newsworld
U205192,N55944,0,news,newscrime
U96310,N50180,0,news,newsworld
U397416,N55544,0,finance,markets
U407104,N61384,0,sports,basketball_nba
U57125,N40795,0,lifestyle,lifestyleroyals
U201624,N16612,0,sports,football_ncaa
U431412,N123643,0,news,newspolitics
U629402,N59301,0,lifestyle,lifestylebeauty
U643486,N32154,0,news,newsus
U143897,N59301,0,lifestyle,lifestylebeauty
U355498,N127134,0,news,elections-2020-us
U338729,N48784,0,finance,finance-companies
U134127,N7937,1,finance,finance-companies
U263791,N71686,0,finance,finance-real-estate
U143209,N86481,0,news,newsgoodnews
U631210,N32286,0,finance,finance-saving-investing
U261516,N55023,0,news,newspolitics
U165293,N25492,0,sports,football_nfl
U44055,N83852,0,news,newspolitics
U86833,N117695,0,lifestyle,lifestyleroyals
U31278,N86125,0,finance,markets
U44709,N56784,0,news,elections-2020-us
U693863,N52079,0,news,newsus
U343549,N50852,0,news,newsus
U370118,N75672,0,sports,basketball_ncaa
U402461,N120147,0,news,newsworld
U210156,N32051,0,news,newspolitics
U495687,N425,0,sports,football_nfl_videos
U541000,N87855,0,news,elections-2020-us
U148098,N94421,0,news,newscrime
U693918,N97705,0,sports,football_nfl
U292964,N116361,1,news,newspolitics
U678262,N42720,0,sports,football_ncaa
U238080,N65800,0,sports,football_ncaa
U275357,N25964,0,lifestyle,advice
U482842,N110572,0,finance,markets
U606688,N32154,0,news,newsus
U250704,N103772,0,sports,football_nfl
U316883,N43700,0,news,newsus
U421950,N80561,0,finance,markets
U34810,N55935,0,sports,football_nfl
U408985,N30350,0,news,newsworld
U517697,N82573,0,finance,markets
U28263,N54239,0,news,newspolitics
U289964,N7428,0,lifestyle,lifestylebeauty
U654105,N12384,0,lifestyle,lifestylebuzz
U276833,N81415,0,sports,football_ncaa
U139936,N82573,0,finance,markets
U319499,N78699,0,news,newspolitics
U628521,N84720,0,lifestyle,lifestylehomeandgarden
U713191,N26703,0,sports,football_nfl
U510733,N31879,0,news,newspolitics
U505911,N22225,0,news,newsworld
U449500,N18190,0,lifestyle,shop-holidays
U231321,N99223,0,finance,finance-real-estate
U254045,N101233,0,news,newsus
U454485,N66929,0,finance,finance-credit
U126901,N24516,0,finance,finance-real-estate
U614159,N1341,0,finance,personalfinance
U497850,N26368,0,news,newscrime
U119870,N37025,0,sports,football_nfl_videos
U263569,N58059,0,news,newsworld
U371622,N83702,0,finance,markets
U77970,N122819,1,lifestyle,lifestylebuzz
U40743,N18356,0,finance,finance-companies
U562038,N56603,0,news,newscrime
U97051,N101233,0,news,newsus
U48402,N102976,0,finance,finance-real-estate
U541497,N29160,0,sports,football_nfl
U144298,N114252,0,news,newscrime
U12417,N122543,0,news,elections-2020-us
U254791,N55023,1,news,newspolitics
U120001,N80019,0,news,newsworld
U370175,N85452,0,lifestyle,lifestylebuzz
U61989,N50466,0,news,newsgoodnews
U255483,N31016,0,news,newsscienceandtechnology
U51991,N32286,0,finance,finance-saving-investing
U638077,N108178,0,news,newscrime
U372285,N27478,0,sports,football_nfl_videos
U37815,N114227,0,finance,finance-companies
U320016,N109605,0,news,newsus
U97987,N83621,0,news,newsus
U407828,N12966,0,finance,finance-companies
U491253,N71001,0,news,newsgoodnews
U454872,N12681,0,finance,finance-real-estate
U127630,N26667,0,lifestyle,lifestylevideo
U532328,N62203,0,sports,sports_news
U453096,N13129,0,sports,football_nfl
U743395,N69938,0,lifestyle,lifestyleroyals
U243365,N53018,0,news,newsworld
U638960,N94572,0,news,newsus
U636966,N10285,0,finance,finance-saving-investing
U44918,N127252,0,news,newsworld
U442599,N9433,0,lifestyle,lifestylehomeandgarden
U475704,N10760,0,lifestyle,lifestyleroyals
U79066,N105407,0,news,newsus
U188728,N30809,0,lifestyle,lifestylehomeandgarden
U474239,N123234,0,sports,football_nfl
U118827,N15655,0,news,newsworld
U3612,N8515,0,news,newscrime
U69588,N18190,1,lifestyle,shop-holidays
U422300,N34971,0,finance,finance-real-estate
U32887,N104738,0,finance,finance-real-estate
U604165,N38042,0,news,newspolitics
U439566,N80621,0,news,newscrime
U258967,N44493,0,finance,finance-companies
U369193,N62788,0,lifestyle,lifestylehomeandgarden
U421392,N60903,0,news,newsus
U551340,N45484,0,finance,finance-real-estate
U465331,N61384,0,sports,basketball_nba
U469843,N84430,0,finance,finance-retirement
U600642,N2319,0,news,newscrime
U292106,N98178,0,sports,football_nfl
U419273,N10252,0,news,newsus
U534514,N10673,0,finance,finance-real-estate
U215995,N37658,0,finance,finance-companies
U679872,N49466,0,finance,finance-retirement
U167389,N34199,0,finance,finance-retirement
U550162,N83852,0,news,newspolitics
U308508,N23031,0,news,newsus
U513665,N125642,0,news,newsworld
U121792,N87836,0,news,newsworld
U546367,N112641,0,lifestyle,voices
U683574,N79812,0,finance,finance-companies
U470823,N51331,0,lifestyle,shop-holidays
U630751,N3718,0,news,newsworld
U101794,N53474,1,news,elections-2020-us
U30163,N6214,0,news,newspolitics
U291325,N117974,0,news,newsus
U578383,N47231,0,lifestyle,lifestylehomeandgarden
U9037,N102846,0,sports,football_nfl
U92312,N41523,0,news,newsus
U654752,N89932,0,finance,finance-saving-investing
U168997,N127246,0,news,newsworld
U123747,N35652,0,news,newsworld
U418030,N128367,0,news,newsus
U82114,N92077,0,finance,finance-billstopay
U155235,N18190,0,lifestyle,shop-holidays
U22102,N86208,0,lifestyle,lifestylehomeandgarden
U577625,N66531,0,sports,football_nfl
U496468,N88416,0,sports,basketball_ncaa
U511074,N18070,0,finance,markets
U677262,N84430,0,finance,finance-retirement
U380488,N64888,0,finance,finance-companies
U617782,N51686,0,finance,personalfinance
U271385,N85305,0,finance,markets
U233627,N84430,1,finance,finance-retirement
U161619,N53474,0,news,elections-2020-us
U430226,N84137,0,lifestyle,lifestylepetsanimals
U113330,N62523,0,news,newscrime
U604559,N90968,0,sports,baseball_mlb
U639354,N93411,0,news,elections-2020-us
U253403,N14848,0,news,newsus
U198386,N86208,0,lifestyle,lifestylehomeandgarden
U596208,N12681,0,finance,finance-real-estate
U249004,N72609,1,lifestyle,lifestylecelebstyle
U144568,N77225,0,news,newsphotos
U582370,N130174,0,finance,finance-real-estate
U204060,N8159,0,lifestyle,lifestyleroyals
U310667,N91381,0,sports,football_nfl
U685171,N12781,0,sports,football_nfl
U169681,N59935,0,lifestyle,lifestyleroyals
U18880,N129321,0,lifestyle,lifestyleroyals
U487100,N18508,0,sports,football_nfl
U400030,N21356,1,news,newscrime
U446043,N47925,0,news,newscrime
U12343,N2589,0,news,newscrime
U441080,N78169,0,finance,finance-real-estate
U409434,N13018,0,news,newsscienceandtechnology
U65217,N96351,0,lifestyle,voices
U182008,N31872,0,news,newspolitics
U256388,N80719,0,news,newsus
U339250,N108805,0,news,newsgoodnews
U247214,N90184,0,finance,markets
U368230,N82233,0,finance,markets
U151271,N92476,0,news,newspolitics
U106769,N41807,0,sports,racing
U646569,N85409,0,sports,basketball_nba
U673952,N21018,0,news,newsus
U348007,N29486,0,news,newspolitics
U569610,N98178,0,sports,football_nfl
U88740,N103872,0,sports,football_nfl
U315154,N23332,0,news,newsus
U30935,N60135,0,sports,football_nfl
U636834,N85123,0,lifestyle,lifestylebuzz
U610777,N71090,0,news,newsus
