user_id,item_id,rating,domain,living_place,join_time,time_bin
1601,118639,0,movie,北京,2007-01-23,21
544,119833,1,movie,辽宁沈阳,2009-02-27,46
2006,100765,1,movie,江苏苏州,2007-12-17,32
2531,108797,1,movie,"Los Angeles, United States",2007-08-25,28
526,128907,0,movie,"Toronto, Canada",2010-02-23,58
2148,129754,0,movie,北京,2011-04-27,72
1608,96048,1,movie,北京,2010-08-12,64
2050,101930,1,movie,,2007-09-07,29
1930,13972,1,book,辽宁沈阳,2007-07-23,27
2685,96199,1,movie,上海,2013-05-28,97
2022,125119,0,movie,浙江杭州,2006-06-17,14
69,107450,1,movie,贵州黔东南,2015-04-03,120
2259,16069,1,book,北京,2009-09-19,53
2171,129706,1,movie,"London (Canada), Canada",2009-03-18,47
1299,128593,0,movie,北京,2006-11-24,19
1268,128207,1,movie,北京,2010-08-23,64
1287,127871,0,movie,,2009-03-19,47
2141,130354,1,movie,江苏南京,2010-06-30,62
2066,41192,0,book,Fiji,2009-04-19,48
1878,96285,1,movie,北京,2011-09-15,77
2259,206544,0,music,北京,2009-09-19,53
1646,104637,1,movie,上海,2007-05-19,25
2675,117134,1,movie,广东广州,2006-11-12,19
620,116538,1,movie,安徽合肥,2009-06-21,50
1852,28838,1,book,"Bristol, United Kingdom",2008-12-28,44
1305,129050,1,movie,北京,2006-03-08,11
1478,96420,1,movie,香港,2006-10-20,18
2635,98678,1,movie,"台北, 台湾",2008-01-21,33
2688,97427,1,movie,北京,2009-04-14,48
2147,162246,1,music,北京,2007-02-01,22
2276,100396,1,movie,上海,2010-09-11,65
255,113938,0,movie,北京,2016-08-25,136
684,130395,0,movie,广西南宁,2011-01-12,69
1062,129457,1,movie,黑龙江哈尔滨,2013-07-01,99
856,104208,0,movie,广西柳州,2012-01-01,81
1478,96064,1,movie,香港,2006-10-20,18
2447,172534,1,music,北京,2010-09-23,65
1214,101316,1,movie,北京,2010-10-28,66
1163,167937,0,music,北京,2009-09-02,53
1228,129351,1,movie,北京,2008-03-29,35
1263,114901,1,movie,"Stockholm, Sweden",2010-02-20,58
2683,54948,1,book,北京,2008-03-29,35
1190,126813,0,movie,北京,2006-06-03,14
1656,209814,1,music,,2007-01-31,21
2292,179861,1,music,北京,2007-11-26,31
1087,203322,1,music,湖南长沙,2013-09-19,101
2342,100412,1,movie,"Vārānasi, India",2010-04-03,60
1181,129334,0,movie,"Tōkyō, Japan",2012-07-16,87
2508,129613,1,movie,四川成都,2015-09-19,125
1129,127834,1,movie,安徽合肥,2014-04-15,108
510,96221,1,movie,"London, United Kingdom",2010-02-02,58
2411,4523,0,book,北京,2006-07-11,15
1635,119283,0,movie,"London, United Kingdom",2010-08-15,64
1277,88261,0,book,江苏常州,2008-07-16,39
1464,115068,1,movie,北京,2009-09-04,53
1325,129063,0,movie,山西晋中,2010-12-31,68
2168,120386,1,movie,"Boston, United States",2008-01-16,33
760,100443,1,movie,安徽合肥,2011-06-19,74
2328,128570,1,movie,香港,2009-05-04,49
2235,96051,1,movie,湖南长沙,2009-07-30,51
1854,103165,1,movie,新疆昌吉,2007-09-17,29
625,115304,1,movie,北京,2009-06-22,50
1743,103728,1,movie,山东烟台,2007-02-26,22
2384,125818,1,movie,江苏南京,2007-05-02,25
1685,123359,0,movie,广东广州,2010-05-22,61
619,96069,1,movie,北京,2009-06-20,50
286,112902,1,movie,北京,2009-10-09,54
2151,100071,0,movie,天津,2011-08-01,76
85,130004,1,movie,浙江宁波,2015-05-27,121
1671,121871,0,movie,北京,2009-10-19,54
2689,120552,0,movie,北京,2011-12-24,80
1318,192299,0,music,湖南长沙,2006-07-24,15
1700,153948,1,music,福建厦门,2008-06-20,38
1689,127817,1,movie,"Los Angeles, United States",2009-07-01,51
2166,117846,1,movie,北京,2009-03-08,47
2044,128299,0,movie,上海,2007-07-06,27
1305,109995,1,movie,北京,2006-03-08,11
1236,71175,1,book,北京,2005-08-19,4
2113,128003,1,movie,江苏南京,2009-04-14,48
1052,110275,0,movie,广东广州,2013-05-28,97
1441,118119,1,movie,北京,2006-09-05,17
441,166697,1,music,四川成都,2007-12-08,32
1752,105131,1,movie,北京,2007-05-19,25
783,126401,0,movie,湖北武汉,2011-08-06,76
1346,120885,0,movie,"Los Angeles, United States",2008-02-04,34
64,38116,1,book,Vatican City,2006-08-17,16
1065,126873,1,movie,天津,2013-07-21,99
107,125936,0,movie,广西桂林,2015-07-19,123
1361,124873,0,movie,江苏南京,2006-10-13,18
1932,97836,1,movie,广东广州,2007-10-20,30
821,96946,0,movie,北京,2011-10-29,78
1984,97029,0,movie,江苏苏州,2009-08-16,52
550,12699,1,book,,2010-03-23,59
1195,120885,0,movie,"Perth, Australia",2006-06-02,14
1144,115798,0,movie,北京,2014-05-31,109
37,80687,1,book,辽宁大连,2006-06-02,14
873,127755,0,movie,广东珠海,2012-01-27,81
1658,105434,0,movie,湖南常德,2007-05-28,25
2560,103050,1,movie,山东威海,2008-11-04,43
1688,24194,1,book,北京,2009-09-11,53
1745,129164,1,movie,浙江杭州,2006-12-30,20
1124,99165,0,movie,,2014-04-09,108
2136,111057,1,movie,北京,2012-03-06,83
2035,103538,1,movie,北京,2011-03-07,71
988,99956,0,movie,山东淄博,2012-11-18,91
264,129649,0,movie,北京,2016-09-10,137
2173,104232,0,movie,上海,2008-04-30,36
2294,171129,1,music,香港,2008-01-16,33
1314,76164,0,book,黑龙江哈尔滨,2005-09-18,5
2007,108527,1,movie,广东广州,2007-02-12,22
2231,128154,1,movie,上海,2010-07-18,63
1070,148691,1,music,"Harare (Salisbury), Zimbabwe",2013-08-03,100
699,120391,1,movie,,2011-02-07,70
1517,103801,0,movie,上海,2010-04-13,60
200,121396,1,movie,"Toronto, Canada",2016-03-22,131
2034,128069,0,movie,上海,2011-10-16,78
2008,127930,1,movie,北京,2012-04-06,84
2237,209415,1,music,"Paris, France",2007-06-16,26
1710,104637,1,movie,上海,2008-04-05,36
1170,129312,0,movie,北京,2014-08-18,112
1964,109589,0,movie,上海,2009-11-19,55
683,209915,1,music,"San Francisco Bay Area, United States",2011-01-09,69
2246,111229,0,movie,上海,2009-04-13,48
1532,95887,1,movie,广东广州,2009-07-22,51
860,126943,1,movie,,2012-01-05,81
2075,104029,1,movie,北京,2007-08-13,28
1898,130220,0,movie,北京,2006-02-25,10
428,129215,1,movie,"台北, 台湾",2007-09-10,29
2529,130451,1,movie,上海,2011-08-18,76
2449,159482,1,music,"København, Denmark",2010-01-23,57
2190,127151,0,movie,广东深圳,2009-06-19,50
2521,118881,0,movie,浙江杭州,2011-03-30,71
786,127961,1,movie,上海,2011-08-07,76
492,95921,1,movie,"台中, 台湾",2008-11-16,43
2469,102834,0,movie,北京,2007-08-05,28
1754,109303,0,movie,"台北, 台湾",2009-01-13,45
2645,96207,1,movie,上海,2011-06-19,74
1629,163020,1,music,"Harare (Salisbury), Zimbabwe",2006-12-16,20
1477,196881,0,music,,2010-01-30,57
2218,127580,1,movie,"Barcelona, Spain",2010-10-18,66
2161,129360,1,movie,"Paris, France",2007-07-05,27
777,126210,0,movie,上海,2011-07-23,75
2500,128882,1,movie,北京,2009-11-09,55
568,96174,1,movie,四川成都,2010-05-06,61
913,125001,1,movie,北京,2012-06-01,86
1157,98390,0,movie,上海,2014-07-17,111
827,119254,0,movie,湖南邵阳,2011-11-08,79
1517,105060,0,movie,上海,2010-04-13,60
2568,127807,0,movie,河南信阳,2007-01-15,21
2155,119175,0,movie,上海,2011-03-26,71
557,116355,0,movie,北京,2010-04-03,60
2477,115119,1,movie,"Toronto, Canada",2016-07-07,135
2019,111533,1,movie,上海,2010-08-11,64
1743,97352,1,movie,山东烟台,2007-02-26,22
2436,104160,1,movie,"Los Angeles, United States",2007-08-29,28
2643,95933,1,movie,,2014-12-07,116
1328,99337,1,movie,北京,2006-10-27,18
1677,115326,1,movie,湖北武汉,2009-04-01,48
1124,118639,1,movie,,2014-04-09,108
2559,120481,1,movie,广东广州,2007-04-25,24
877,115531,0,movie,北京,2012-02-03,82
1691,138982,1,music,北京,2007-07-10,27
659,99535,1,movie,"Toronto, Canada",2010-10-24,66
593,171191,1,music,广东深圳,2010-06-18,62
690,123751,0,movie,北京,2011-01-21,69
1803,130192,1,movie,浙江嘉兴,2010-06-20,62
795,129319,1,movie,浙江杭州,2011-08-20,76
1274,128787,0,movie,北京,2012-10-31,90
1772,101835,1,movie,北京,2008-09-09,41
1981,121486,1,movie,浙江杭州,2007-11-25,31
1512,96703,1,movie,北京,2010-05-11,61
2656,104344,1,movie,上海,2010-04-16,60
1469,179245,1,music,湖南长沙,2009-01-17,45
499,113308,0,movie,浙江绍兴,2008-12-10,44
2277,129360,0,movie,北京,2007-02-02,22
1800,198817,1,music,北京,2009-11-26,55
2511,74317,1,book,北京,2006-07-18,15
470,103652,0,movie,,2009-11-23,55
1385,99757,1,movie,江苏南京,2007-02-03,22
1677,130339,0,movie,湖北武汉,2009-04-01,48
2711,92123,0,book,上海,2008-11-14,43
1802,123687,1,movie,广西南宁,2005-12-23,8
1464,103401,0,movie,北京,2009-09-04,53
913,119557,1,movie,北京,2012-06-01,86
1828,186990,0,music,上海,2006-08-09,16
34,199764,1,music,辽宁沈阳,2006-05-19,13
734,126943,1,movie,广东珠海,2011-04-23,72
2151,171268,1,music,天津,2011-08-01,76
1024,96137,1,movie,四川达州,2013-03-05,95
1653,123948,1,movie,"London, United Kingdom",2008-06-24,38
2059,124543,0,movie,重庆,2006-01-09,9
2173,96161,0,movie,上海,2008-04-30,36
1852,129047,1,movie,"Bristol, United Kingdom",2008-12-28,44
1536,127095,0,movie,江苏南京,2011-01-04,69
2640,181563,1,music,北京,2009-07-04,51
2151,119737,1,movie,天津,2011-08-01,76
2618,105691,1,movie,"P'yŏngyang, North Korea",2012-11-12,91
735,71180,1,book,,2011-04-26,72
980,126886,0,movie,江苏南通,2012-10-14,90
1772,104208,0,movie,北京,2008-09-09,41
2675,103131,0,movie,广东广州,2006-11-12,19
2675,115565,1,movie,广东广州,2006-11-12,19
1507,127468,1,movie,北京,2007-03-24,23
2436,120386,1,movie,"Los Angeles, United States",2007-08-29,28
456,128462,1,movie,上海,2009-11-11,55
768,124344,1,movie,辽宁抚顺,2011-07-07,75
1479,99175,1,movie,,2008-03-29,35
1554,129085,0,movie,"Paris, France",2007-02-18,22
2014,177478,1,music,陕西西安,2012-04-06,84
2221,107276,0,movie,上海,2007-08-03,28
1800,116089,0,movie,北京,2009-11-26,55
2585,113938,1,movie,"Budapest, Hungary",2007-10-15,30
2221,103087,0,movie,上海,2007-08-03,28
1318,128543,1,movie,湖南长沙,2006-07-24,15
151,100110,1,movie,河南洛阳,2015-12-14,128
2543,96755,1,movie,广东深圳,2008-12-10,44
2292,74903,1,book,北京,2007-11-26,31
1862,99884,0,movie,上海,2011-08-22,76
1781,98550,1,movie,浙江杭州,2013-01-30,93
1731,202739,1,music,上海,2009-03-06,47
316,156401,1,music,辽宁沈阳,2007-05-22,25
889,120507,1,movie,浙江杭州,2012-03-17,83
2519,9866,1,book,"Athínai, Greece",2011-03-07,71
1034,125714,0,movie,福建三明,2013-04-08,96
209,96659,1,movie,北京,2016-05-09,133
2142,128980,0,movie,西藏拉萨,2010-12-15,68
1987,32627,1,book,香港,2007-02-04,22
2219,127455,0,movie,香港,2009-03-21,47
2173,96973,0,movie,上海,2008-04-30,36
1583,122385,1,movie,上海,2006-04-21,12
2114,112664,1,movie,上海,2005-12-04,8
2215,128225,1,movie,"P'yŏngyang, North Korea",2008-02-22,34
1740,129404,1,movie,山西太原,2013-06-29,98
2704,129328,1,movie,江苏镇江,2007-04-10,24
1690,111057,1,movie,四川成都,2006-07-15,15
1822,128843,1,movie,北京,2008-01-30,33
2639,114928,0,movie,贵州贵阳,2006-08-22,16
1715,120794,0,movie,"Montréal, Canada",2007-01-11,21
820,124279,0,movie,"Kuala Lumpur, Malaysia",2011-10-20,78
1885,127661,1,movie,北京,2006-01-08,9
1593,105722,1,movie,四川成都,2008-03-27,35
2585,113172,1,movie,"Budapest, Hungary",2007-10-15,30
1295,128358,0,movie,北京,2009-07-26,51
1612,128441,1,movie,"San Francisco Bay Area, United States",2010-09-13,65
1646,116004,1,movie,上海,2007-05-19,25
338,107465,1,movie,北京,2017-03-20,143
520,127342,0,movie,上海,2010-02-16,58
1935,91374,1,book,北京,2009-05-28,49
1973,133847,1,music,北京,2009-09-04,53
2180,130365,0,movie,北京,2009-03-30,47
811,128126,1,movie,福建福州,2011-09-30,77
2212,95934,1,movie,"New York City, United States",2009-05-15,49
484,125066,1,movie,北京,2008-08-25,40
1226,153126,1,music,湖南长沙,2011-03-14,71
2504,96072,0,movie,广东广州,2009-09-28,53
1808,51823,1,book,广东广州,2009-12-23,56
1268,108167,1,movie,北京,2010-08-23,64
1871,127389,1,movie,北京,2009-05-21,49
2564,201008,1,music,广东广州,2008-08-03,40
1630,112841,1,movie,"Namp'o, North Korea",2009-04-15,48
2400,98753,1,movie,浙江杭州,2010-02-15,58
2503,116139,0,movie,上海,2007-12-02,32
1497,195991,1,music,"P'yŏngyang, North Korea",2008-01-18,33
1828,129624,0,movie,上海,2006-08-09,16
801,113536,1,movie,"Santiago, Chile",2011-09-07,77
2108,207586,0,music,山东临沂,2012-12-04,92
2394,124291,1,movie,浙江杭州,2011-06-24,74
430,97427,1,movie,北京,2007-09-18,29
1464,105722,1,movie,北京,2009-09-04,53
270,117337,1,movie,广东广州,2016-09-30,137
1646,104185,1,movie,上海,2007-05-19,25
1194,96120,1,movie,江苏苏州,2013-10-06,102
1583,129876,0,movie,上海,2006-04-21,12
2676,119513,1,movie,,2010-07-11,63
1578,60962,1,book,浙江杭州,2006-09-05,17
2498,36448,0,book,广东广州,2007-12-27,32
316,128849,1,movie,辽宁沈阳,2007-05-22,25
34,134991,1,music,辽宁沈阳,2006-05-19,13
2284,81348,1,book,江苏南京,2007-04-08,24
507,126134,0,movie,山东青岛,2008-12-25,44
2210,127455,0,movie,"New York City, United States",2008-03-01,35
1102,96589,1,movie,浙江杭州,2013-12-31,104
2683,107959,0,movie,北京,2008-03-29,35
2338,108966,0,movie,北京,2007-08-09,28
320,130291,1,movie,山东济南,2017-02-08,142
2151,171012,0,music,天津,2011-08-01,76
2049,113378,0,movie,香港,2008-02-09,34
1005,103379,1,movie,辽宁锦州,2013-01-28,93
655,99214,0,movie,广东广州,2010-10-21,66
1346,95993,1,movie,"Los Angeles, United States",2008-02-04,34
1052,98680,1,movie,广东广州,2013-05-28,97
2417,553,1,book,北京,2007-10-17,30
1449,98381,1,movie,"昆山, 苏州",2010-08-14,64
1087,102903,1,movie,湖南长沙,2013-09-19,101
19,115565,1,movie,广东深圳,2006-01-16,9
1805,127230,1,movie,北京,2005-08-24,4
243,114795,1,movie,浙江温州,2016-07-29,135
813,127679,0,movie,重庆,2011-10-04,78
2231,96566,1,movie,上海,2010-07-18,63
2201,125154,0,movie,"P'yŏngyang, North Korea",2005-10-09,6
772,97337,1,movie,上海,2011-07-15,75
2068,103524,1,movie,上海,2010-10-24,66
101,98261,1,movie,北京,2006-11-05,19
1826,16059,1,book,上海,2006-08-11,16
2172,125566,0,movie,北京,2006-09-23,17
3,125285,1,movie,北京,2005-09-04,5
1782,124780,1,movie,北京,2006-10-31,18
2261,135940,1,music,广东深圳,2007-10-20,30
332,169716,1,music,北京,2017-03-09,143
2156,127986,0,movie,"Brisbane, Australia",2007-12-22,32
133,173957,1,music,吉林长春,2015-10-25,126
71,101465,0,movie,江苏宿迁,2015-04-19,120
1508,156129,1,music,北京,2007-08-29,28
1087,157192,1,music,湖南长沙,2013-09-19,101
1966,119342,0,movie,北京,2008-08-30,40
511,104366,0,movie,"London, United Kingdom",2009-01-02,45
2307,126472,0,movie,"kobe, Japan",2010-09-15,65
2639,206595,1,music,贵州贵阳,2006-08-22,16
830,120353,1,movie,广东深圳,2011-11-15,79
1193,111481,1,movie,湖南长沙,2008-05-18,37
1988,125283,1,movie,"Toronto, Canada",2005-12-24,8
484,128044,1,movie,北京,2008-08-25,40
377,128477,1,movie,广东广州,2017-09-07,149
1647,45960,0,book,北京,2005-12-31,8
1943,129304,1,movie,江苏苏州,2009-02-12,46
507,125530,0,movie,山东青岛,2008-12-25,44
1304,96068,1,movie,上海,2005-05-16,1
2485,131489,1,music,云南昆明,2006-08-02,16
2150,127807,0,movie,北京,2010-05-03,61
2102,161015,0,music,"Melbourne, Australia",2008-08-14,40
2145,96343,0,movie,北京,2006-04-09,12
1194,101221,0,movie,江苏苏州,2013-10-06,102
2609,55697,0,book,"Hamburg, Germany",2009-05-08,49
1164,129480,1,movie,甘肃兰州,2014-07-31,111
1212,162360,0,music,北京,2005-11-06,7
1966,109919,1,movie,北京,2008-08-30,40
947,96570,1,movie,福建厦门,2012-08-04,88
1606,128244,0,movie,天津,2008-01-15,33
1106,116953,1,movie,北京,2014-02-05,106
2434,125774,0,movie,山东烟台,2012-10-08,90
1824,116424,1,movie,陕西西安,2008-02-08,34
2568,124748,1,movie,河南信阳,2007-01-15,21
1781,96349,1,movie,浙江杭州,2013-01-30,93
1147,89529,1,book,上海,2014-06-06,110
847,129951,1,movie,江西上饶,2011-12-17,80
1754,109146,0,movie,"台北, 台湾",2009-01-13,45
1056,92018,0,book,北京,2013-06-17,98
1880,126235,0,movie,"Reykjavík, Iceland",2009-01-07,45
1028,128408,1,movie,广东揭阳,2013-03-17,95
2156,26673,0,book,"Brisbane, Australia",2007-12-22,32
1902,128593,0,movie,香港,2006-02-23,10
954,127679,1,movie,山东威海,2012-08-11,88
2644,127469,0,movie,北京,2008-11-25,43
1391,112827,0,movie,香港,2005-12-18,8
1595,117243,1,movie,"Milano, Italy",2006-10-16,18
761,128173,0,movie,"乐清, 温州",2011-06-19,74
808,130169,1,movie,"Vancouver, Canada",2011-09-28,77
516,103578,1,movie,,2009-01-14,45
2323,198084,1,music,广西玉林,2009-03-17,47
1844,110331,0,movie,福建泉州,2010-03-23,59
1962,60371,1,book,上海,2006-02-28,10
1666,126890,1,movie,广西柳州,2013-04-15,96
2181,95887,1,movie,"Auckland, New Zealand",2008-11-24,43
2378,96010,1,movie,江苏南京,2008-07-18,39
1639,161102,1,music,香港,2014-10-26,114
1338,103273,0,movie,,2007-09-14,29
2322,65455,1,book,北京,2005-12-10,8
1830,96337,1,movie,浙江杭州,2008-01-29,33
2308,130179,1,movie,江苏南京,2006-10-06,18
2354,97952,1,movie,北京,2006-05-20,13
1615,110140,1,movie,浙江宁波,2011-01-30,69
1723,114733,1,movie,北京,2006-12-18,20
877,156988,1,music,北京,2012-02-03,82
2401,128731,0,movie,北京,2007-04-28,24
57,123781,0,movie,北京,2015-02-24,118
2660,96754,0,movie,上海,2005-10-07,6
671,104044,1,movie,山西阳泉,2010-12-03,68
1333,99738,0,movie,,2007-10-06,30
2497,120520,0,movie,"Frankfurt (am Main), Germany",2006-03-28,11
2605,127834,0,movie,北京,2006-01-15,9
2108,68938,1,book,山东临沂,2012-12-04,92
1631,99749,1,movie,上海,2008-07-13,39
671,98680,1,movie,山西阳泉,2010-12-03,68
1945,101252,1,movie,河南郑州,2011-12-08,80
134,95880,1,movie,,2015-11-03,127
1828,81144,1,book,上海,2006-08-09,16
1743,105621,1,movie,山东烟台,2007-02-26,22
2064,97705,0,movie,北京,2010-07-12,63
2151,194054,1,music,天津,2011-08-01,76
1135,130387,1,movie,北京,2014-05-14,109
1163,129344,1,movie,北京,2009-09-02,53
507,103113,0,movie,山东青岛,2008-12-25,44
2069,126782,1,movie,广东广州,2006-02-28,10
727,136310,0,music,北京,2011-04-11,72
2315,118880,1,movie,浙江杭州,2008-05-07,37
277,99827,1,movie,浙江宁波,2016-10-22,138
181,104042,1,movie,上海,2016-02-10,130
636,105251,1,movie,"Tōkyō, Japan",2010-08-31,64
1899,99600,0,movie,北京,2008-07-25,39
455,96065,0,movie,,2008-03-26,35
1612,123939,1,movie,"San Francisco Bay Area, United States",2010-09-13,65
661,111495,1,movie,"St. Louis, United States",2010-10-30,66
1991,128431,0,movie,广东广州,2006-07-21,15
1782,99688,1,movie,北京,2006-10-31,18
1088,98550,1,movie,湖南长沙,2013-10-02,102
2543,121034,0,movie,广东深圳,2008-12-10,44
2224,117180,1,movie,上海,2009-01-07,45
1413,127807,0,movie,四川成都,2005-11-16,7
2561,128335,1,movie,广东广州,2005-06-23,2
362,129953,1,movie,山东青岛,2017-06-13,146
134,117154,0,movie,,2015-11-03,127
526,120557,0,movie,"Toronto, Canada",2010-02-23,58
2714,105212,1,movie,北京,2012-06-18,86
1109,29451,1,book,上海,2014-02-19,106
1897,49454,0,book,浙江台州,2005-11-03,7
2533,61729,1,book,天津,2007-08-16,28
2294,191908,1,music,香港,2008-01-16,33
2294,148337,1,music,香港,2008-01-16,33
1174,103015,1,movie,北京,2009-09-05,53
1918,50017,1,book,北京,2009-11-12,55
2399,128003,0,movie,上海,2008-04-11,36
1944,128590,0,movie,"Hiroshima, Japan",2008-03-08,35
1212,176612,0,music,北京,2005-11-06,7
2639,201575,0,music,贵州贵阳,2006-08-22,16
1779,96834,1,movie,北京,2006-04-15,12
2087,71951,1,book,Singapore,2007-10-22,30
2650,124107,1,movie,Bahamas,2006-08-29,16
658,124029,1,movie,香港,2010-10-22,66
434,130078,1,movie,北京,2007-10-12,30
2106,128603,1,movie,"Puebla, Mexico",2010-06-10,62
1506,172011,1,music,北京,2009-10-15,54
972,120338,1,movie,江苏常州,2012-09-22,89
1561,125083,1,movie,北京,2008-05-25,37
2712,113847,0,movie,上海,2007-11-29,31
235,118679,1,movie,北京,2016-07-16,135
1515,114042,1,movie,"Stockholm, Sweden",2009-07-09,51
1984,116895,0,movie,江苏苏州,2009-08-16,52
513,106070,1,movie,浙江杭州,2009-01-10,45
2073,127455,0,movie,北京,2007-11-09,31
1296,128849,0,movie,北京,2008-02-15,34
1052,99613,1,movie,广东广州,2013-05-28,97
2116,127389,0,movie,"Port-au-Prince, Haiti",2005-07-31,3
1995,129079,0,movie,山东青岛,2010-09-01,65
2491,61990,1,book,上海,2006-03-04,11
1714,129215,1,movie,"台北, 台湾",2011-09-28,77
787,126942,0,movie,"Ann Arbor, United States",2011-08-07,76
1995,97488,0,movie,山东青岛,2010-09-01,65
111,97745,1,movie,浙江杭州,2006-11-18,19
1709,140885,1,music,北京,2012-05-30,85
2049,128593,0,movie,香港,2008-02-09,34
2102,120392,0,movie,"Melbourne, Australia",2008-08-14,40
639,177798,1,music,上海,2009-07-08,51
2370,194609,1,music,香港,2010-06-29,62
2478,106650,1,movie,"Dublin (Baile Átha Cliath), Ireland",2009-03-25,47
1908,112936,0,movie,"Seoul (Sŏul), South Korea",2010-09-05,65
668,98609,1,movie,广东深圳,2010-11-17,67
1427,152499,1,music,"Krung Thep, Thailand",2007-10-01,30
1027,103425,0,movie,上海,2013-03-16,95
754,122242,0,movie,上海,2011-06-05,74
2619,125486,0,movie,上海,2008-04-27,36
1393,102361,1,movie,北京,2009-08-22,52
2669,128658,1,movie,广东佛山,2016-11-07,139
2635,106245,1,movie,"台北, 台湾",2008-01-21,33
749,75661,0,book,江苏南京,2011-05-26,73
2659,108090,0,movie,北京,2009-03-30,47
1709,101186,1,movie,北京,2012-05-30,85
754,121579,1,movie,上海,2011-06-05,74
1195,104529,1,movie,"Perth, Australia",2006-06-02,14
2611,1263,0,book,北京,2008-03-06,35
2590,18847,0,book,香港,2008-09-07,41
1288,100559,1,movie,"San Francisco Bay Area, United States",2005-05-22,1
1538,135454,1,music,广东深圳,2007-09-24,29
1894,95878,1,movie,重庆,2006-01-07,9
1920,127019,1,movie,上海,2014-09-10,113
2641,123384,0,movie,上海,2007-04-05,24
2171,130155,1,movie,"London (Canada), Canada",2009-03-18,47
1064,114065,1,movie,北京,2009-08-23,52
2215,98613,1,movie,"P'yŏngyang, North Korea",2008-02-22,34
657,112124,0,movie,北京,2010-10-22,66
2107,45046,1,book,江苏南京,2007-08-14,28
1883,100064,1,movie,北京,2009-08-05,52
2149,105811,1,movie,"Paris, France",2008-06-24,38
1190,491,1,book,北京,2006-06-03,14
1319,162893,1,music,浙江杭州,2011-03-23,71
2648,134899,1,music,"台北, 台湾",2008-09-16,41
620,126426,1,movie,安徽合肥,2009-06-21,50
1261,104962,0,movie,"台中, 台湾",2007-01-22,21
1417,120220,0,movie,上海,2011-01-29,69
2308,140800,1,music,江苏南京,2006-10-06,18
2174,80840,1,book,北京,2006-09-11,17
762,128330,0,movie,河南郑州,2011-06-21,74
277,111229,1,movie,浙江宁波,2016-10-22,138
2611,97870,1,movie,北京,2008-03-06,35
2628,102599,1,movie,"New York City, United States",2010-02-06,58
1986,111698,1,movie,"Edinburgh, United Kingdom",2007-01-12,21
1129,101143,1,movie,安徽合肥,2014-04-15,108
1183,129090,1,movie,福建福州,2006-02-18,10
2200,125459,1,movie,浙江杭州,2006-04-16,12
1685,112310,1,movie,广东广州,2010-05-22,61
1295,117708,0,movie,北京,2009-07-26,51
1093,60714,0,book,北京,2013-10-16,102
812,97919,1,movie,浙江湖州,2011-10-01,78
1658,96830,1,movie,湖南常德,2007-05-28,25
2436,102017,1,movie,"Los Angeles, United States",2007-08-29,28
2166,31020,1,book,北京,2009-03-08,47
1315,31000,1,book,陕西西安,2008-07-22,39
1692,35650,1,book,"Firenze, Italy",2007-08-25,28
1524,128245,0,movie,北京,2006-01-08,9
435,121427,0,movie,北京,2007-11-05,31
1088,114057,0,movie,湖南长沙,2013-10-02,102
2044,92826,1,book,上海,2007-07-06,27
1646,109225,1,movie,上海,2007-05-19,25
2500,99577,1,movie,北京,2009-11-09,55
2346,115349,1,movie,河北廊坊,2006-02-10,10
2543,197412,1,music,广东深圳,2008-12-10,44
510,129159,0,movie,"London, United Kingdom",2010-02-02,58
243,129944,1,movie,浙江温州,2016-07-29,135
2396,189914,1,music,广东深圳,2006-06-07,14
1635,2963,1,book,"London, United Kingdom",2010-08-15,64
1176,127946,1,movie,四川成都,2014-09-04,113
2652,127679,0,movie,广东深圳,2006-12-06,20
2243,128593,0,movie,"Kumamoto, Japan",2010-10-01,66
1844,104817,0,movie,福建泉州,2010-03-23,59
972,127452,0,movie,江苏常州,2012-09-22,89
709,130575,0,movie,北京,2011-03-04,71
605,148893,1,music,北京,2010-07-07,63
2483,128345,0,movie,重庆,2014-08-04,112
91,98975,0,movie,浙江温州,2015-06-11,122
1548,97015,0,movie,北京,2009-11-05,55
1881,98152,0,movie,"Bologna, Italy",2009-09-12,53
475,99734,1,movie,山东青岛,2008-07-22,39
2128,124486,1,movie,广东广州,2008-03-19,35
2319,98978,1,movie,上海,2007-02-13,22
71,120494,0,movie,江苏宿迁,2015-04-19,120
1385,102331,1,movie,江苏南京,2007-02-03,22
1536,99342,1,movie,江苏南京,2011-01-04,69
1438,114521,1,movie,北京,2007-09-05,29
1038,104397,1,movie,上海,2013-04-20,96
2599,114254,1,movie,江苏南京,2008-05-13,37
1984,102640,0,movie,江苏苏州,2009-08-16,52
2291,128931,1,movie,广东深圳,2012-05-04,85
1186,150344,1,music,广东深圳,2014-12-19,116
2048,27858,1,book,北京,2007-05-21,25
118,129480,0,movie,重庆,2006-12-02,20
189,123639,1,movie,内蒙古赤峰,2016-02-18,130
1997,108731,0,movie,上海,2006-07-14,15
1583,100500,1,movie,上海,2006-04-21,12
2604,118711,1,movie,北京,2007-04-25,24
496,129007,1,movie,"Paris, France",2010-01-14,57
2402,100288,0,movie,"P'yŏngyang, North Korea",2008-10-26,42
1369,124544,1,movie,"Ciudad de Panamá, Panama",2009-04-20,48
1142,120242,0,movie,广东广州,2014-05-25,109
2157,99277,1,movie,北京,2008-08-06,40
1945,128721,1,movie,河南郑州,2011-12-08,80
1645,6383,1,book,山东青岛,2006-06-04,14
